website,num_of_stops,total_flight_duration,baggage_info,price,flight_info,flight_details,flight_layover
www.booking.com,Search,·,['1 personal itemFits under the seat in front of youIncluded'],$138.96,"[['SAS', 'SK1705 · Economy', 'Flight time 1h 45m', 'Flight time 1 hour 45 minutes'], ['SAS', 'Operated by Sas Connect', 'SK539 · Economy', 'Flight time 2h 00m', 'Flight time 2 hours 00 minutes']]","[<div class=""css-1rr4qq7""><div class=""css-17qtwxq"" style=""position: relative;""><div class=""css-xemx59 css-f8ghsa""></div><div><div class=""Text-module__root--variant-small_2___2owJY css-15jxk80"" data-testid=""timeline_location_timestamp_departure"">Mon 18 Dec · 06:30</div><div class=""Text-module__root--variant-strong_2___rhuwX"" data-testid=""timeline_location_airport_departure"">HEL · Helsinki</div></div></div><div class=""css-czfzz4""><div><div class=""Text-module__root--variant-small_2___2owJY css-15jxk80"" data-testid=""timeline_location_timestamp_arrival"">Mon 18 Dec · 07:15</div><div class=""Text-module__root--variant-strong_2___rhuwX"" data-testid=""timeline_location_airport_arrival"">CPH · Copenhagen Apt</div></div></div></div>, <div class=""css-1rr4qq7""><div class=""css-17qtwxq"" style=""position: relative;""><div class=""css-xemx59 css-f8ghsa""></div><div><div class=""Text-module__root--variant-small_2___2owJY css-15jxk80"" data-testid=""timeline_location_timestamp_departure"">Mon 18 Dec · 08:30</div><div class=""Text-module__root--variant-strong_2___rhuwX"" data-testid=""timeline_location_airport_departure"">CPH · Copenhagen Apt</div></div></div><div class=""css-czfzz4""><div><div class=""Text-module__root--variant-small_2___2owJY css-15jxk80"" data-testid=""timeline_location_timestamp_arrival"">Mon 18 Dec · 09:30</div><div class=""Text-module__root--variant-strong_2___rhuwX"" data-testid=""timeline_location_airport_arrival"">MAN · Manchester International Apt</div></div></div></div>, <div class=""css-1rr4qq7""><div class=""css-mszfpc""><div><div class=""css-bmafnj""><div class=""css-17m9lv6""><div class=""css-1tqcbo0""><span aria-hidden=""true"" class=""Icon-module__root___tiYlo Icon-module__root--size-large___6DYLv""><svg viewbox=""0 0 24 24"" xmlns=""http://www.w3.org/2000/svg""><path d=""m 15 12.75 H 9 C 8.036 12.755 7.255 13.536 7.25 14.5 v 4 c 0.005 0.964 0.786 1.745 1.75 1.75 h 6 c 0.964 -0.005 1.745 -0.786 1.75 -1.75 v -4 C 16.745 13.536 15.964 12.755 15 12.75 z m -6 1.5 h 6 c 0.138 0 0.25 0.112 0.25 0.25 v 0.62 h -6.5 V 14.5 c 0 -0.138 0.112 -0.25 0.25 -0.25 z m 6 4.5 H 9 c -0.138 0 -0.25 -0.112 -0.25 -0.25 v -1.88 h 3.5 v 0.26 a 0.75 0.75 0 0 0 1.5 0 v -0.26 h 1.5 v 1.88 c 0 0.138 -0.112 0.25 -0.25 0.25 z M 15.69 4.42 a 3.73 3.73 0 0 0 -7.38 0 C 6.219 4.958 4.755 6.84 4.75 9 v 11.5 c 0 1.243 1.007 2.25 2.25 2.25 h 10 c 1.243 0 2.25 -1.007 2.25 -2.25 V 9 C 19.245 6.84 17.781 4.958 15.69 4.42 z M 12 2.75 c 0.95 0.002 1.796 0.603 2.11 1.5 H 9.89 C 10.204 3.353 11.05 2.752 12 2.75 z m 5.75 17.75 c -0.005 0.412 -0.338 0.745 -0.75 0.75 H 7 C 6.588 21.245 6.255 20.912 6.25 20.5 V 9 C 6.255 7.207 7.707 5.755 9.5 5.75 h 5 c 1.793 0.005 3.245 1.457 3.25 3.25 z""></path></svg></span></div><div class=""css-15vlpvn""><div class=""css-5hvul1""><div class=""Text-module__root--variant-body_2___-DHx6"">1 personal item</div><div class=""Text-module__root--variant-body_2___-DHx6"">Fits under the seat in front of you</div></div><div class=""Text-module__root--variant-body_2___-DHx6 css-1ldu3ou"">Included</div></div></div></div></div></div><div class=""css-wmibkd""><div class=""css-1nd11rp""><div class=""Text-module__root--variant-small_1___+fbYj css-15ro776"">Baggage policy:</div><div class=""css-ngkkey""><a aria-label=""baggage policy information for SAS, opens in a new page"" class=""Actionable-module__root___o3y3+ Link-module__root___98tRF css-1qxtz39 Link-module__root--variant-primary___Nkqij"" href=""https://www.flysas.com/gb-en/travel-info/baggage/"" rel=""noopener noreferrer"" target=""_blank""><span>SAS</span></a></div></div></div></div>, <div class=""css-1rr4qq7""><div class=""css-bmafnj""><div class=""css-17m9lv6""><div class=""css-1tqcbo0""><span aria-hidden=""true"" class=""Icon-module__root___tiYlo Icon-module__root--size-large___6DYLv""><svg viewbox=""0 0 24 24"" xmlns=""http://www.w3.org/2000/svg""><path d=""m 15 14.75 H 9 a 0.75 0.75 0 0 1 0 -1.5 h 6 a 0.75 0.75 0 0 1 0 1.5 z M 15.75 18 C 15.745 17.588 15.412 17.255 15 17.25 H 9 a 0.75 0.75 0 0 0 0 1.5 h 6 c 0.412 -0.005 0.745 -0.338 0.75 -0.75 z m 3 -6.5 v 9 c 0 1.243 -1.007 2.25 -2.25 2.25 h -0.75 v 0.5 a 0.75 0.75 0 0 1 -1.5 0 v -0.5 h -4.5 v 0.5 a 0.75 0.75 0 0 1 -1.5 0 v -0.5 H 7.5 c -1.243 0 -2.25 -1.007 -2.25 -2.25 v -9 c 0 -1.243 1.007 -2.25 2.25 -2.25 h 1.75 v -8 C 9.25 0.56 9.81 0 10.5 0 h 3 c 0.69 0 1.25 0.56 1.25 1.25 v 8 h 1.75 c 1.243 0 2.25 1.007 2.25 2.25 z m -8 -2.25 h 2.5 V 1.5 h -2.5 z m 6.5 2.25 C 17.245 11.088 16.912 10.755 16.5 10.75 h -9 C 7.088 10.755 6.755 11.088 6.75 11.5 v 9 c 0.005 0.412 0.338 0.745 0.75 0.75 h 9 c 0.412 -0.005 0.745 -0.338 0.75 -0.75 z""></path></svg></span></div><div class=""css-15vlpvn""><div class=""css-5hvul1""><div class=""Text-module__root--variant-body_2___-DHx6"">Cabin bag</div><div class=""Text-module__root--variant-body_2___-DHx6"">From $12.74</div></div><div class=""Text-module__root--variant-body_2___-DHx6"">Available in the next steps</div></div></div></div><div class=""css-bmafnj""><div class=""css-17m9lv6""><div class=""css-1tqcbo0""><span aria-hidden=""true"" class=""Icon-module__root___tiYlo Icon-module__root--size-large___6DYLv""><svg viewbox=""0 0 24 24"" xmlns=""http://www.w3.org/2000/svg""><path d=""m 15 9.25 H 9 a 0.75 0.75 0 0 1 0 -1.5 h 6 a 0.75 0.75 0 0 1 0 1.5 z M 15.75 13 C 15.745 12.588 15.412 12.255 15 12.25 H 9 a 0.75 0.75 0 0 0 0 1.5 h 6 c 0.412 -0.005 0.745 -0.338 0.75 -0.75 z m 0 4.5 C 15.745 17.088 15.412 16.755 15 16.75 H 9 a 0.75 0.75 0 0 0 0 1.5 h 6 c 0.412 -0.005 0.745 -0.338 0.75 -0.75 z m 4 -12 v 15 c 0 1.243 -1.007 2.25 -2.25 2.25 h -1.75 v 0.5 a 0.75 0.75 0 0 1 -1.5 0 v -0.5 h -4.5 v 0.5 a 0.75 0.75 0 0 1 -1.5 0 v -0.5 H 6.5 c -1.243 0 -2.25 -1.007 -2.25 -2.25 v -15 C 4.25 4.257 5.257 3.25 6.5 3.25 h 1.75 v -2 C 8.25 0.56 8.81 0 9.5 0 h 5 c 0.69 0 1.25 0.56 1.25 1.25 v 2 h 1.75 c 1.243 0 2.25 1.007 2.25 2.25 z m -10 -2.25 h 4.5 V 1.5 h -4.5 z m 8.5 2.25 C 18.245 5.088 17.912 4.755 17.5 4.75 h -11 C 6.088 4.755 5.755 5.088 5.75 5.5 v 15 c 0.005 0.412 0.338 0.745 0.75 0.75 h 11 c 0.412 -0.005 0.745 -0.338 0.75 -0.75 z""></path></svg></span></div><div class=""css-15vlpvn""><div class=""css-5hvul1""><div class=""Text-module__root--variant-body_2___-DHx6"">Checked bag</div><div class=""Text-module__root--variant-body_2___-DHx6"">From $32.92</div></div><div class=""Text-module__root--variant-body_2___-DHx6"">Available in the next steps</div></div></div></div></div>]","[['Mon 18 Dec · 06:30HEL · HelsinkiMon 18 Dec · 07:15CPH · Copenhagen Apt', 'SASSK1705 · EconomyFlight time 1h 45mFlight time 1 hour 45 minutes'], ['', 'Layover 1h 15mLayover 1 hour 15 minutes'], ['Mon 18 Dec · 08:30CPH · Copenhagen AptMon 18 Dec · 09:30MAN · Manchester International Apt', 'SASOperated by Sas ConnectSK539 · EconomyFlight time 2h 00mFlight time 2 hours 00 minutes']]"
www.booking.com,Search,3h,['1 personal itemFits under the seat in front of youIncluded1 cabin bag9.1 x 15.8 x 21.7 cm · Max weight 17.6\xa0lbsIncluded1 checked bagMax weight 50.7\xa0lbsIncluded'],$138.96,"[['Finnair', 'AY1361 · Economy', 'Flight time 3h 05m', 'Flight time 3 hours 05 minutes']]","[<div class=""css-1rr4qq7""><div class=""css-17qtwxq"" style=""position: relative;""><div class=""css-xemx59 css-f8ghsa""></div><div><div class=""Text-module__root--variant-small_2___2owJY css-15jxk80"" data-testid=""timeline_location_timestamp_departure"">Mon 18 Dec · 08:10</div><div class=""Text-module__root--variant-strong_2___rhuwX"" data-testid=""timeline_location_airport_departure"">HEL · Helsinki</div></div></div><div class=""css-czfzz4""><div><div class=""Text-module__root--variant-small_2___2owJY css-15jxk80"" data-testid=""timeline_location_timestamp_arrival"">Mon 18 Dec · 09:15</div><div class=""Text-module__root--variant-strong_2___rhuwX"" data-testid=""timeline_location_airport_arrival"">MAN · Manchester International Apt</div></div></div></div>, <div class=""css-1rr4qq7""><div class=""css-mszfpc""><div><div class=""css-bmafnj""><div class=""css-17m9lv6""><div class=""css-1tqcbo0""><span aria-hidden=""true"" class=""Icon-module__root___tiYlo Icon-module__root--size-large___6DYLv""><svg viewbox=""0 0 24 24"" xmlns=""http://www.w3.org/2000/svg""><path d=""m 15 12.75 H 9 C 8.036 12.755 7.255 13.536 7.25 14.5 v 4 c 0.005 0.964 0.786 1.745 1.75 1.75 h 6 c 0.964 -0.005 1.745 -0.786 1.75 -1.75 v -4 C 16.745 13.536 15.964 12.755 15 12.75 z m -6 1.5 h 6 c 0.138 0 0.25 0.112 0.25 0.25 v 0.62 h -6.5 V 14.5 c 0 -0.138 0.112 -0.25 0.25 -0.25 z m 6 4.5 H 9 c -0.138 0 -0.25 -0.112 -0.25 -0.25 v -1.88 h 3.5 v 0.26 a 0.75 0.75 0 0 0 1.5 0 v -0.26 h 1.5 v 1.88 c 0 0.138 -0.112 0.25 -0.25 0.25 z M 15.69 4.42 a 3.73 3.73 0 0 0 -7.38 0 C 6.219 4.958 4.755 6.84 4.75 9 v 11.5 c 0 1.243 1.007 2.25 2.25 2.25 h 10 c 1.243 0 2.25 -1.007 2.25 -2.25 V 9 C 19.245 6.84 17.781 4.958 15.69 4.42 z M 12 2.75 c 0.95 0.002 1.796 0.603 2.11 1.5 H 9.89 C 10.204 3.353 11.05 2.752 12 2.75 z m 5.75 17.75 c -0.005 0.412 -0.338 0.745 -0.75 0.75 H 7 C 6.588 21.245 6.255 20.912 6.25 20.5 V 9 C 6.255 7.207 7.707 5.755 9.5 5.75 h 5 c 1.793 0.005 3.245 1.457 3.25 3.25 z""></path></svg></span></div><div class=""css-15vlpvn""><div class=""css-5hvul1""><div class=""Text-module__root--variant-body_2___-DHx6"">1 personal item</div><div class=""Text-module__root--variant-body_2___-DHx6"">Fits under the seat in front of you</div></div><div class=""Text-module__root--variant-body_2___-DHx6 css-1ldu3ou"">Included</div></div></div></div><div class=""css-bmafnj""><div class=""css-17m9lv6""><div class=""css-1tqcbo0""><span aria-hidden=""true"" class=""Icon-module__root___tiYlo Icon-module__root--size-large___6DYLv""><svg viewbox=""0 0 24 24"" xmlns=""http://www.w3.org/2000/svg""><path d=""m 15 14.75 H 9 a 0.75 0.75 0 0 1 0 -1.5 h 6 a 0.75 0.75 0 0 1 0 1.5 z M 15.75 18 C 15.745 17.588 15.412 17.255 15 17.25 H 9 a 0.75 0.75 0 0 0 0 1.5 h 6 c 0.412 -0.005 0.745 -0.338 0.75 -0.75 z m 3 -6.5 v 9 c 0 1.243 -1.007 2.25 -2.25 2.25 h -0.75 v 0.5 a 0.75 0.75 0 0 1 -1.5 0 v -0.5 h -4.5 v 0.5 a 0.75 0.75 0 0 1 -1.5 0 v -0.5 H 7.5 c -1.243 0 -2.25 -1.007 -2.25 -2.25 v -9 c 0 -1.243 1.007 -2.25 2.25 -2.25 h 1.75 v -8 C 9.25 0.56 9.81 0 10.5 0 h 3 c 0.69 0 1.25 0.56 1.25 1.25 v 8 h 1.75 c 1.243 0 2.25 1.007 2.25 2.25 z m -8 -2.25 h 2.5 V 1.5 h -2.5 z m 6.5 2.25 C 17.245 11.088 16.912 10.755 16.5 10.75 h -9 C 7.088 10.755 6.755 11.088 6.75 11.5 v 9 c 0.005 0.412 0.338 0.745 0.75 0.75 h 9 c 0.412 -0.005 0.745 -0.338 0.75 -0.75 z""></path></svg></span></div><div class=""css-15vlpvn""><div class=""css-5hvul1""><div class=""Text-module__root--variant-body_2___-DHx6"">1 cabin bag</div><div class=""Text-module__root--variant-body_2___-DHx6"">9.1 x 15.8 x 21.7 cm · Max weight 17.6 lbs</div></div><div class=""Text-module__root--variant-body_2___-DHx6 css-1ldu3ou"">Included</div></div></div></div><div class=""css-bmafnj""><div class=""css-17m9lv6""><div class=""css-1tqcbo0""><span aria-hidden=""true"" class=""Icon-module__root___tiYlo Icon-module__root--size-large___6DYLv""><svg viewbox=""0 0 24 24"" xmlns=""http://www.w3.org/2000/svg""><path d=""m 15 9.25 H 9 a 0.75 0.75 0 0 1 0 -1.5 h 6 a 0.75 0.75 0 0 1 0 1.5 z M 15.75 13 C 15.745 12.588 15.412 12.255 15 12.25 H 9 a 0.75 0.75 0 0 0 0 1.5 h 6 c 0.412 -0.005 0.745 -0.338 0.75 -0.75 z m 0 4.5 C 15.745 17.088 15.412 16.755 15 16.75 H 9 a 0.75 0.75 0 0 0 0 1.5 h 6 c 0.412 -0.005 0.745 -0.338 0.75 -0.75 z m 4 -12 v 15 c 0 1.243 -1.007 2.25 -2.25 2.25 h -1.75 v 0.5 a 0.75 0.75 0 0 1 -1.5 0 v -0.5 h -4.5 v 0.5 a 0.75 0.75 0 0 1 -1.5 0 v -0.5 H 6.5 c -1.243 0 -2.25 -1.007 -2.25 -2.25 v -15 C 4.25 4.257 5.257 3.25 6.5 3.25 h 1.75 v -2 C 8.25 0.56 8.81 0 9.5 0 h 5 c 0.69 0 1.25 0.56 1.25 1.25 v 2 h 1.75 c 1.243 0 2.25 1.007 2.25 2.25 z m -10 -2.25 h 4.5 V 1.5 h -4.5 z m 8.5 2.25 C 18.245 5.088 17.912 4.755 17.5 4.75 h -11 C 6.088 4.755 5.755 5.088 5.75 5.5 v 15 c 0.005 0.412 0.338 0.745 0.75 0.75 h 11 c 0.412 -0.005 0.745 -0.338 0.75 -0.75 z""></path></svg></span></div><div class=""css-15vlpvn""><div class=""css-5hvul1""><div class=""Text-module__root--variant-body_2___-DHx6"">1 checked bag</div><div class=""Text-module__root--variant-body_2___-DHx6"">Max weight 50.7 lbs</div></div><div class=""Text-module__root--variant-body_2___-DHx6 css-1ldu3ou"">Included</div></div></div></div></div></div><div class=""css-wmibkd""><div class=""css-1nd11rp""><div class=""Text-module__root--variant-small_1___+fbYj css-15ro776"">Baggage policy:</div><div class=""css-ngkkey""><a aria-label=""baggage policy information for Finnair, opens in a new page"" class=""Actionable-module__root___o3y3+ Link-module__root___98tRF css-1qxtz39 Link-module__root--variant-primary___Nkqij"" href=""https://www.finnair.com/gb/gb/information-services/baggage"" rel=""noopener noreferrer"" target=""_blank""><span>Finnair</span></a></div></div></div></div>]","[['Mon 18 Dec · 08:10HEL · HelsinkiMon 18 Dec · 09:15MAN · Manchester International Apt', 'FinnairAY1361 · EconomyFlight time 3h 05mFlight time 3 hours 05 minutes']]"
www.booking.com,Search,3h,['1 personal itemFits under the seat in front of youIncluded1 cabin bag9.8 x 17.7 x 22.1 cmIncluded1 checked bagMax weight 50.7\xa0lbsIncluded'],$138.96,"[['British Airways', 'Operated by Finnair', 'BA6003 · Economy', 'Flight time 3h 05m', 'Flight time 3 hours 05 minutes']]","[<div class=""css-1rr4qq7""><div class=""css-17qtwxq"" style=""position: relative;""><div class=""css-xemx59 css-f8ghsa""></div><div><div class=""Text-module__root--variant-small_2___2owJY css-15jxk80"" data-testid=""timeline_location_timestamp_departure"">Mon 18 Dec · 08:10</div><div class=""Text-module__root--variant-strong_2___rhuwX"" data-testid=""timeline_location_airport_departure"">HEL · Helsinki</div></div></div><div class=""css-czfzz4""><div><div class=""Text-module__root--variant-small_2___2owJY css-15jxk80"" data-testid=""timeline_location_timestamp_arrival"">Mon 18 Dec · 09:15</div><div class=""Text-module__root--variant-strong_2___rhuwX"" data-testid=""timeline_location_airport_arrival"">MAN · Manchester International Apt</div></div></div></div>, <div class=""css-1rr4qq7""><div class=""css-mszfpc""><div><div class=""css-bmafnj""><div class=""css-17m9lv6""><div class=""css-1tqcbo0""><span aria-hidden=""true"" class=""Icon-module__root___tiYlo Icon-module__root--size-large___6DYLv""><svg viewbox=""0 0 24 24"" xmlns=""http://www.w3.org/2000/svg""><path d=""m 15 12.75 H 9 C 8.036 12.755 7.255 13.536 7.25 14.5 v 4 c 0.005 0.964 0.786 1.745 1.75 1.75 h 6 c 0.964 -0.005 1.745 -0.786 1.75 -1.75 v -4 C 16.745 13.536 15.964 12.755 15 12.75 z m -6 1.5 h 6 c 0.138 0 0.25 0.112 0.25 0.25 v 0.62 h -6.5 V 14.5 c 0 -0.138 0.112 -0.25 0.25 -0.25 z m 6 4.5 H 9 c -0.138 0 -0.25 -0.112 -0.25 -0.25 v -1.88 h 3.5 v 0.26 a 0.75 0.75 0 0 0 1.5 0 v -0.26 h 1.5 v 1.88 c 0 0.138 -0.112 0.25 -0.25 0.25 z M 15.69 4.42 a 3.73 3.73 0 0 0 -7.38 0 C 6.219 4.958 4.755 6.84 4.75 9 v 11.5 c 0 1.243 1.007 2.25 2.25 2.25 h 10 c 1.243 0 2.25 -1.007 2.25 -2.25 V 9 C 19.245 6.84 17.781 4.958 15.69 4.42 z M 12 2.75 c 0.95 0.002 1.796 0.603 2.11 1.5 H 9.89 C 10.204 3.353 11.05 2.752 12 2.75 z m 5.75 17.75 c -0.005 0.412 -0.338 0.745 -0.75 0.75 H 7 C 6.588 21.245 6.255 20.912 6.25 20.5 V 9 C 6.255 7.207 7.707 5.755 9.5 5.75 h 5 c 1.793 0.005 3.245 1.457 3.25 3.25 z""></path></svg></span></div><div class=""css-15vlpvn""><div class=""css-5hvul1""><div class=""Text-module__root--variant-body_2___-DHx6"">1 personal item</div><div class=""Text-module__root--variant-body_2___-DHx6"">Fits under the seat in front of you</div></div><div class=""Text-module__root--variant-body_2___-DHx6 css-1ldu3ou"">Included</div></div></div></div><div class=""css-bmafnj""><div class=""css-17m9lv6""><div class=""css-1tqcbo0""><span aria-hidden=""true"" class=""Icon-module__root___tiYlo Icon-module__root--size-large___6DYLv""><svg viewbox=""0 0 24 24"" xmlns=""http://www.w3.org/2000/svg""><path d=""m 15 14.75 H 9 a 0.75 0.75 0 0 1 0 -1.5 h 6 a 0.75 0.75 0 0 1 0 1.5 z M 15.75 18 C 15.745 17.588 15.412 17.255 15 17.25 H 9 a 0.75 0.75 0 0 0 0 1.5 h 6 c 0.412 -0.005 0.745 -0.338 0.75 -0.75 z m 3 -6.5 v 9 c 0 1.243 -1.007 2.25 -2.25 2.25 h -0.75 v 0.5 a 0.75 0.75 0 0 1 -1.5 0 v -0.5 h -4.5 v 0.5 a 0.75 0.75 0 0 1 -1.5 0 v -0.5 H 7.5 c -1.243 0 -2.25 -1.007 -2.25 -2.25 v -9 c 0 -1.243 1.007 -2.25 2.25 -2.25 h 1.75 v -8 C 9.25 0.56 9.81 0 10.5 0 h 3 c 0.69 0 1.25 0.56 1.25 1.25 v 8 h 1.75 c 1.243 0 2.25 1.007 2.25 2.25 z m -8 -2.25 h 2.5 V 1.5 h -2.5 z m 6.5 2.25 C 17.245 11.088 16.912 10.755 16.5 10.75 h -9 C 7.088 10.755 6.755 11.088 6.75 11.5 v 9 c 0.005 0.412 0.338 0.745 0.75 0.75 h 9 c 0.412 -0.005 0.745 -0.338 0.75 -0.75 z""></path></svg></span></div><div class=""css-15vlpvn""><div class=""css-5hvul1""><div class=""Text-module__root--variant-body_2___-DHx6"">1 cabin bag</div><div class=""Text-module__root--variant-body_2___-DHx6"">9.8 x 17.7 x 22.1 cm</div></div><div class=""Text-module__root--variant-body_2___-DHx6 css-1ldu3ou"">Included</div></div></div></div><div class=""css-bmafnj""><div class=""css-17m9lv6""><div class=""css-1tqcbo0""><span aria-hidden=""true"" class=""Icon-module__root___tiYlo Icon-module__root--size-large___6DYLv""><svg viewbox=""0 0 24 24"" xmlns=""http://www.w3.org/2000/svg""><path d=""m 15 9.25 H 9 a 0.75 0.75 0 0 1 0 -1.5 h 6 a 0.75 0.75 0 0 1 0 1.5 z M 15.75 13 C 15.745 12.588 15.412 12.255 15 12.25 H 9 a 0.75 0.75 0 0 0 0 1.5 h 6 c 0.412 -0.005 0.745 -0.338 0.75 -0.75 z m 0 4.5 C 15.745 17.088 15.412 16.755 15 16.75 H 9 a 0.75 0.75 0 0 0 0 1.5 h 6 c 0.412 -0.005 0.745 -0.338 0.75 -0.75 z m 4 -12 v 15 c 0 1.243 -1.007 2.25 -2.25 2.25 h -1.75 v 0.5 a 0.75 0.75 0 0 1 -1.5 0 v -0.5 h -4.5 v 0.5 a 0.75 0.75 0 0 1 -1.5 0 v -0.5 H 6.5 c -1.243 0 -2.25 -1.007 -2.25 -2.25 v -15 C 4.25 4.257 5.257 3.25 6.5 3.25 h 1.75 v -2 C 8.25 0.56 8.81 0 9.5 0 h 5 c 0.69 0 1.25 0.56 1.25 1.25 v 2 h 1.75 c 1.243 0 2.25 1.007 2.25 2.25 z m -10 -2.25 h 4.5 V 1.5 h -4.5 z m 8.5 2.25 C 18.245 5.088 17.912 4.755 17.5 4.75 h -11 C 6.088 4.755 5.755 5.088 5.75 5.5 v 15 c 0.005 0.412 0.338 0.745 0.75 0.75 h 11 c 0.412 -0.005 0.745 -0.338 0.75 -0.75 z""></path></svg></span></div><div class=""css-15vlpvn""><div class=""css-5hvul1""><div class=""Text-module__root--variant-body_2___-DHx6"">1 checked bag</div><div class=""Text-module__root--variant-body_2___-DHx6"">Max weight 50.7 lbs</div></div><div class=""Text-module__root--variant-body_2___-DHx6 css-1ldu3ou"">Included</div></div></div></div></div></div><div class=""css-wmibkd""><div class=""css-1nd11rp""><div class=""Text-module__root--variant-small_1___+fbYj css-15ro776"">Baggage policies:</div><div class=""css-ngkkey""><a aria-label=""baggage policy information for British Airways, opens in a new page"" class=""Actionable-module__root___o3y3+ Link-module__root___98tRF css-1qxtz39 Link-module__root--variant-primary___Nkqij"" href=""https://www.britishairways.com/en-gb/information/baggage-essentials"" rel=""noopener noreferrer"" target=""_blank""><span>British Airways</span></a>, </div><div class=""css-ngkkey""><a aria-label=""baggage policy information for Finnair, opens in a new page"" class=""Actionable-module__root___o3y3+ Link-module__root___98tRF css-1qxtz39 Link-module__root--variant-primary___Nkqij"" href=""https://www.finnair.com/gb/gb/information-services/baggage"" rel=""noopener noreferrer"" target=""_blank""><span>Finnair</span></a></div></div></div></div>]","[['Mon 18 Dec · 08:10HEL · HelsinkiMon 18 Dec · 09:15MAN · Manchester International Apt', 'British AirwaysOperated by FinnairBA6003 · EconomyFlight time 3h 05mFlight time 3 hours 05 minutes']]"
