website,flight_duration_and_stop,baggage_info,price,flight_info,flight_details,flight_layover
www.booking.com,2 stops · 10h 10m,[],$138.96,"[['Air Baltic', 'BT326 · Economy', 'Flight time 1h 00m', 'Flight time 1 hour 00 minutes'], ['Air Baltic', 'BT691 · Economy', 'Flight time 2h 50m', 'Flight time 2 hours 50 minutes'], ['Easyjet', 'U22298 · Economy', 'Flight time 1h 35m', 'Flight time 1 hour 35 minutes']]","[['Mon 18 Dec · 05:20HEL · Helsinki', 'Mon 18 Dec · 06:20RIX · Riga'], ['Mon 18 Dec · 07:00RIX · Riga', 'Mon 18 Dec · 08:50CDG · Paris Charles De Gaulle Apt'], ['Mon 18 Dec · 12:55ORY · Paris Orly Apt', 'Mon 18 Dec · 13:30MAN · Manchester International Apt'], ['Baggage policies:Air Baltic, Easyjet'], ['Cabin bagFrom $33.97Available in the next steps']]","[['Mon 18 Dec · 05:20HEL · HelsinkiMon 18 Dec · 06:20RIX · Riga', 'Air BalticBT326 · EconomyFlight time 1h 00mFlight time 1 hour 00 minutes'], ['', 'Layover 40mLayover 40 minutes'], ['Mon 18 Dec · 07:00RIX · RigaMon 18 Dec · 08:50CDG · Paris Charles De Gaulle Apt', 'Air BalticBT691 · EconomyFlight time 2h 50mFlight time 2 hours 50 minutes'], ['', 'Layover 4h 05mLayover 4 hours 05 minutes'], ['', 'Change of airport'], ['', 'Protected self transfer'], ['', 'Airport change in Paris. You must travel from Paris Charles De Gaulle Apt to Paris Orly Apt.'], ['', 'Baggage collection in Paris Charles De Gaulle Apt. You must collect and re-check your baggage.'], ['Mon 18 Dec · 12:55ORY · Paris Orly AptMon 18 Dec · 13:30MAN · Manchester International Apt', 'EasyjetU22298 · EconomyFlight time 1h 35mFlight time 1 hour 35 minutes']]"
www.booking.com,2 stops · 8h 20m,[],$138.96,"[['Air Baltic', 'BT306 · Economy', 'Flight time 1h 00m', 'Flight time 1 hour 00 minutes'], ['Air Baltic', 'BT619 · Economy', 'Flight time 2h 25m', 'Flight time 2 hours 25 minutes'], ['Easyjet', 'U22168 · Economy', 'Flight time 1h 20m', 'Flight time 1 hour 20 minutes']]","[['Mon 18 Dec · 15:30HEL · Helsinki', 'Mon 18 Dec · 16:30RIX · Riga'], ['Mon 18 Dec · 17:00RIX · Riga', 'Mon 18 Dec · 18:25AMS · Amsterdam'], ['Mon 18 Dec · 21:30AMS · Amsterdam', 'Mon 18 Dec · 21:50MAN · Manchester International Apt'], ['Baggage policies:Air Baltic, Easyjet'], ['Cabin bagFrom $33.97Available in the next steps']]","[['Mon 18 Dec · 15:30HEL · HelsinkiMon 18 Dec · 16:30RIX · Riga', 'Air BalticBT306 · EconomyFlight time 1h 00mFlight time 1 hour 00 minutes'], ['', 'Layover 30mLayover 30 minutes'], ['Mon 18 Dec · 17:00RIX · RigaMon 18 Dec · 18:25AMS · Amsterdam', 'Air BalticBT619 · EconomyFlight time 2h 25mFlight time 2 hours 25 minutes'], ['', 'Layover 3h 05mLayover 3 hours 05 minutes'], ['', 'Protected self transfer'], ['', 'Baggage collection in Amsterdam. You must collect and re-check your baggage.'], ['Mon 18 Dec · 21:30AMS · AmsterdamMon 18 Dec · 21:50MAN · Manchester International Apt', 'EasyjetU22168 · EconomyFlight time 1h 20mFlight time 1 hour 20 minutes']]"
www.booking.com,2 stops · 7h 05m,['1 personal itemFits under the seat in front of youIncluded'],$138.96,"[['SAS', 'Operated by Regional Jet', 'SK709 · Economy', 'Flight time 1h 05m', 'Flight time 1 hour 05 minutes'], ['SAS', 'Operated by Sas Connect', 'SK1407 · Economy', 'Flight time 1h 15m', 'Flight time 1 hour 15 minutes'], ['SAS', 'Operated by Sas Connect', 'SK541 · Economy', 'Flight time 2h 00m', 'Flight time 2 hours 00 minutes']]","[['Mon 18 Dec · 13:30HEL · Helsinki', 'Mon 18 Dec · 13:35ARN · Stockholm Arlanda Apt'], ['Mon 18 Dec · 15:10ARN · Stockholm Arlanda Apt', 'Mon 18 Dec · 16:25CPH · Copenhagen Apt'], ['Mon 18 Dec · 17:35CPH · Copenhagen Apt', 'Mon 18 Dec · 18:35MAN · Manchester International Apt'], ['1 personal itemFits under the seat in front of youIncluded', 'Baggage policy:SAS'], ['Cabin bagFrom $26.74Available in the next steps']]","[['Mon 18 Dec · 13:30HEL · HelsinkiMon 18 Dec · 13:35ARN · Stockholm Arlanda Apt', 'SASOperated by Regional JetSK709 · EconomyFlight time 1h 05mFlight time 1 hour 05 minutes'], ['', 'Layover 1h 35mLayover 1 hour 35 minutes'], ['', 'Protected self transfer'], ['', 'Baggage collection in Stockholm Arlanda Apt. You must collect and re-check your baggage.'], ['Mon 18 Dec · 15:10ARN · Stockholm Arlanda AptMon 18 Dec · 16:25CPH · Copenhagen Apt', 'SASOperated by Sas ConnectSK1407 · EconomyFlight time 1h 15mFlight time 1 hour 15 minutes'], ['', 'Layover 1h 10mLayover 1 hour 10 minutes'], ['Mon 18 Dec · 17:35CPH · Copenhagen AptMon 18 Dec · 18:35MAN · Manchester International Apt', 'SASOperated by Sas ConnectSK541 · EconomyFlight time 2h 00mFlight time 2 hours 00 minutes']]"
www.booking.com,2 stops · 8h 30m,['1 cabin bag21.7 x 15.8 x 9.1 cm · Max weight 17.6\xa0lbsIncluded'],$138.96,"[['Air Baltic', 'BT306 · Economy', 'Flight time 1h 00m', 'Flight time 1 hour 00 minutes'], ['Air Baltic', 'BT619 · Economy', 'Flight time 2h 25m', 'Flight time 2 hours 25 minutes'], ['Air Baltic', 'Operated by Klm', 'BT6013 · Economy', 'Flight time 1h 15m', 'Flight time 1 hour 15 minutes']]","[['Mon 18 Dec · 15:30HEL · Helsinki', 'Mon 18 Dec · 16:30RIX · Riga'], ['Mon 18 Dec · 17:00RIX · Riga', 'Mon 18 Dec · 18:25AMS · Amsterdam'], ['Mon 18 Dec · 21:45AMS · Amsterdam', 'Mon 18 Dec · 22:00MAN · Manchester International Apt'], ['1 cabin bag21.7 x 15.8 x 9.1 cm · Max weight 17.6\xa0lbsIncluded', 'Baggage policies:Air Baltic, KLM'], ['Checked bagFrom $58.80Available in the next steps']]","[['Mon 18 Dec · 15:30HEL · HelsinkiMon 18 Dec · 16:30RIX · Riga', 'Air BalticBT306 · EconomyFlight time 1h 00mFlight time 1 hour 00 minutes'], ['', 'Layover 30mLayover 30 minutes'], ['Mon 18 Dec · 17:00RIX · RigaMon 18 Dec · 18:25AMS · Amsterdam', 'Air BalticBT619 · EconomyFlight time 2h 25mFlight time 2 hours 25 minutes'], ['', 'Layover 3h 20mLayover 3 hours 20 minutes'], ['Mon 18 Dec · 21:45AMS · AmsterdamMon 18 Dec · 22:00MAN · Manchester International Apt', 'Air BalticOperated by KlmBT6013 · EconomyFlight time 1h 15mFlight time 1 hour 15 minutes']]"
www.booking.com,1 stop · 7h 35m,['1 personal itemFits under the seat in front of youIncluded1 cabin bag7.9 x 13 x 18.9 cm · Max weight 15.4\xa0lbsIncluded'],$286.24,"[['Finnair', 'AY1381 · Economy', 'Flight time 3h 15m', 'Flight time 3 hours 15 minutes'], ['Aer Lingus', 'EI204 · Economy', 'Flight time 1h 00m', 'Flight time 1 hour 00 minutes']]","[['Mon 18 Dec · 07:45HEL · Helsinki', 'Mon 18 Dec · 09:00DUB · Dublin'], ['Mon 18 Dec · 12:20DUB · Dublin', 'Mon 18 Dec · 13:20MAN · Manchester International Apt'], ['1 personal itemFits under the seat in front of youIncluded1 cabin bag7.9 x 13 x 18.9 cm · Max weight 15.4\xa0lbsIncluded', 'Baggage policies:Finnair, Aer Lingus']]","[['Mon 18 Dec · 07:45HEL · HelsinkiMon 18 Dec · 09:00DUB · Dublin', 'FinnairAY1381 · EconomyFlight time 3h 15mFlight time 3 hours 15 minutes'], ['', 'Layover 3h 20mLayover 3 hours 20 minutes'], ['', 'Protected self transfer'], ['', 'Baggage collection in Dublin. You must collect and re-check your baggage.'], ['Mon 18 Dec · 12:20DUB · DublinMon 18 Dec · 13:20MAN · Manchester International Apt', 'Aer LingusEI204 · EconomyFlight time 1h 00mFlight time 1 hour 00 minutes']]"
www.booking.com,2 stops · 8h 00m,['1 personal itemFits under the seat in front of youIncluded1 cabin bag9.1 x 15.8 x 21.7 cm · Max weight 17.6\xa0lbsIncluded1 checked bagMax weight 50.7\xa0lbsIncluded'],$286.24,"[['Air Baltic', 'BT306 · Economy', 'Flight time 1h 00m', 'Flight time 1 hour 00 minutes'], ['Brussels Airlines', 'Operated by Air Baltic', 'SN4012 · Economy', 'Flight time 2h 30m', 'Flight time 2 hours 30 minutes'], ['Brussels Airlines', 'SN2183 · Economy', 'Flight time 1h 20m', 'Flight time 1 hour 20 minutes']]","[['Mon 18 Dec · 15:30HEL · Helsinki', 'Mon 18 Dec · 16:30RIX · Riga'], ['Mon 18 Dec · 17:00RIX · Riga', 'Mon 18 Dec · 18:30BRU · Brussels National Airport'], ['Mon 18 Dec · 21:10BRU · Brussels National Airport', 'Mon 18 Dec · 21:30MAN · Manchester International Apt'], ['1 personal itemFits under the seat in front of youIncluded1 cabin bag9.1 x 15.8 x 21.7 cm · Max weight 17.6\xa0lbsIncluded1 checked bagMax weight 50.7\xa0lbsIncluded', 'Baggage policies:Air Baltic, Brussels Airlines']]","[['Mon 18 Dec · 15:30HEL · HelsinkiMon 18 Dec · 16:30RIX · Riga', 'Air BalticBT306 · EconomyFlight time 1h 00mFlight time 1 hour 00 minutes'], ['', 'Layover 30mLayover 30 minutes'], ['Mon 18 Dec · 17:00RIX · RigaMon 18 Dec · 18:30BRU · Brussels National Airport', 'Brussels AirlinesOperated by Air BalticSN4012 · EconomyFlight time 2h 30mFlight time 2 hours 30 minutes'], ['', 'Layover 2h 40mLayover 2 hours 40 minutes'], ['Mon 18 Dec · 21:10BRU · Brussels National AirportMon 18 Dec · 21:30MAN · Manchester International Apt', 'Brussels AirlinesSN2183 · EconomyFlight time 1h 20mFlight time 1 hour 20 minutes']]"
www.booking.com,1 stop · 6h 50m,['1 personal itemFits under the seat in front of youIncluded'],$286.24,"[['Finnair', 'AY1577 · Economy', 'Flight time 3h 05m', 'Flight time 3 hours 05 minutes'], ['Easyjet', 'U22112 · Economy', 'Flight time 1h 25m', 'Flight time 1 hour 25 minutes']]","[['Mon 18 Dec · 16:05HEL · Helsinki', 'Mon 18 Dec · 18:10CDG · Paris Charles De Gaulle Apt'], ['Mon 18 Dec · 20:30CDG · Paris Charles De Gaulle Apt', 'Mon 18 Dec · 20:55MAN · Manchester International Apt'], ['1 personal itemFits under the seat in front of youIncluded', 'Baggage policies:Finnair, Easyjet'], ['Cabin bagFrom $34.51Available in the next steps']]","[['Mon 18 Dec · 16:05HEL · HelsinkiMon 18 Dec · 18:10CDG · Paris Charles De Gaulle Apt', 'FinnairAY1577 · EconomyFlight time 3h 05mFlight time 3 hours 05 minutes'], ['', 'Layover 2h 20mLayover 2 hours 20 minutes'], ['', 'Protected self transfer'], ['', 'Baggage collection in Paris Charles De Gaulle Apt. You must collect and re-check your baggage.'], ['Mon 18 Dec · 20:30CDG · Paris Charles De Gaulle AptMon 18 Dec · 20:55MAN · Manchester International Apt', 'EasyjetU22112 · EconomyFlight time 1h 25mFlight time 1 hour 25 minutes']]"
www.booking.com,2 stops · 10h 05m,['1 cabin bag7.9 x 13 x 9.1 cm · Max weight 15.4\xa0lbsIncluded'],$286.24,"[['Air Baltic', 'BT302 · Economy', 'Flight time 1h 00m', 'Flight time 1 hour 00 minutes'], ['Air Baltic', 'BT661 · Economy', 'Flight time 3h 15m', 'Flight time 3 hours 15 minutes'], ['Aer Lingus', 'EI210 · Economy', 'Flight time 1h 00m', 'Flight time 1 hour 00 minutes']]","[['Mon 18 Dec · 08:40HEL · Helsinki', 'Mon 18 Dec · 09:40RIX · Riga'], ['Mon 18 Dec · 11:10RIX · Riga', 'Mon 18 Dec · 12:25DUB · Dublin'], ['Mon 18 Dec · 15:45DUB · Dublin', 'Mon 18 Dec · 16:45MAN · Manchester International Apt'], ['1 cabin bag7.9 x 13 x 9.1 cm · Max weight 15.4\xa0lbsIncluded', 'Baggage policies:Air Baltic, Aer Lingus']]","[['Mon 18 Dec · 08:40HEL · HelsinkiMon 18 Dec · 09:40RIX · Riga', 'Air BalticBT302 · EconomyFlight time 1h 00mFlight time 1 hour 00 minutes'], ['', 'Layover 1h 30mLayover 1 hour 30 minutes'], ['Mon 18 Dec · 11:10RIX · RigaMon 18 Dec · 12:25DUB · Dublin', 'Air BalticBT661 · EconomyFlight time 3h 15mFlight time 3 hours 15 minutes'], ['', 'Layover 3h 20mLayover 3 hours 20 minutes'], ['', 'Protected self transfer'], ['', 'Baggage collection in Dublin. You must collect and re-check your baggage.'], ['Mon 18 Dec · 15:45DUB · DublinMon 18 Dec · 16:45MAN · Manchester International Apt', 'Aer LingusEI210 · EconomyFlight time 1h 00mFlight time 1 hour 00 minutes']]"
www.booking.com,1 stop · 6h 35m,['1 personal itemFits under the seat in front of youIncluded1 cabin bag9.1 x 15.8 x 21.7 cm · Max weight 17.6\xa0lbsIncluded'],$286.24,"[['Lufthansa', 'LH851 · Economy', 'Flight time 2h 50m', 'Flight time 2 hours 50 minutes'], ['Lufthansa', 'LH948 · Economy', 'Flight time 1h 45m', 'Flight time 1 hour 45 minutes']]","[['Mon 18 Dec · 17:40HEL · Helsinki', 'Mon 18 Dec · 19:30FRA · Frankfurt International Apt'], ['Mon 18 Dec · 21:30FRA · Frankfurt International Apt', 'Mon 18 Dec · 22:15MAN · Manchester International Apt'], ['1 personal itemFits under the seat in front of youIncluded1 cabin bag9.1 x 15.8 x 21.7 cm · Max weight 17.6\xa0lbsIncluded', 'Baggage policy:Lufthansa'], ['Checked bagFrom $29.74Available in the next steps']]","[['Mon 18 Dec · 17:40HEL · HelsinkiMon 18 Dec · 19:30FRA · Frankfurt International Apt', 'LufthansaLH851 · EconomyFlight time 2h 50mFlight time 2 hours 50 minutes'], ['', 'Layover 2h 00mLayover 2 hours 00 minutes'], ['Mon 18 Dec · 21:30FRA · Frankfurt International AptMon 18 Dec · 22:15MAN · Manchester International Apt', 'LufthansaLH948 · EconomyFlight time 1h 45mFlight time 1 hour 45 minutes']]"
www.booking.com,1 stop · 7h 20m,['1 personal itemFits under the seat in front of youIncluded'],$286.24,"[['Finnair', 'AY1301 · Economy', 'Flight time 2h 40m', 'Flight time 2 hours 40 minutes'], ['Easyjet', 'U22170 · Economy', 'Flight time 1h 20m', 'Flight time 1 hour 20 minutes']]","[['Mon 18 Dec · 08:15HEL · Helsinki', 'Mon 18 Dec · 09:55AMS · Amsterdam'], ['Mon 18 Dec · 13:15AMS · Amsterdam', 'Mon 18 Dec · 13:35MAN · Manchester International Apt'], ['1 personal itemFits under the seat in front of youIncluded', 'Baggage policies:Finnair, Easyjet'], ['Cabin bagFrom $27.60Available in the next steps']]","[['Mon 18 Dec · 08:15HEL · HelsinkiMon 18 Dec · 09:55AMS · Amsterdam', 'FinnairAY1301 · EconomyFlight time 2h 40mFlight time 2 hours 40 minutes'], ['', 'Layover 3h 20mLayover 3 hours 20 minutes'], ['', 'Protected self transfer'], ['', 'Baggage collection in Amsterdam. You must collect and re-check your baggage.'], ['Mon 18 Dec · 13:15AMS · AmsterdamMon 18 Dec · 13:35MAN · Manchester International Apt', 'EasyjetU22170 · EconomyFlight time 1h 20mFlight time 1 hour 20 minutes']]"
www.booking.com,1 stop · 6h 05m,['1 personal itemFits under the seat in front of youIncluded1 cabin bag9.1 x 15.8 x 21.7 cm · Max weight 17.6\xa0lbsIncluded'],$390.65,"[['Lufthansa', 'LH2461 · Economy', 'Flight time 2h 50m', 'Flight time 2 hours 50 minutes'], ['Lufthansa', 'Operated by Lufthansa Cityline Gmbh', 'LH2504 · Economy', 'Flight time 2h 10m', 'Flight time 2 hours 10 minutes']]","[['Mon 18 Dec · 12:45HEL · Helsinki', 'Mon 18 Dec · 14:35MUC · Munich International Airport'], ['Mon 18 Dec · 15:40MUC · Munich International Airport', 'Mon 18 Dec · 16:50MAN · Manchester International Apt'], ['1 personal itemFits under the seat in front of youIncluded1 cabin bag9.1 x 15.8 x 21.7 cm · Max weight 17.6\xa0lbsIncluded', 'Baggage policy:Lufthansa'], ['Checked bagFrom $29.74Available in the next steps']]","[['Mon 18 Dec · 12:45HEL · HelsinkiMon 18 Dec · 14:35MUC · Munich International Airport', 'LufthansaLH2461 · EconomyFlight time 2h 50mFlight time 2 hours 50 minutes'], ['', 'Layover 1h 05mLayover 1 hour 05 minutes'], ['Mon 18 Dec · 15:40MUC · Munich International AirportMon 18 Dec · 16:50MAN · Manchester International Apt', 'LufthansaOperated by Lufthansa Cityline GmbhLH2504 · EconomyFlight time 2h 10mFlight time 2 hours 10 minutes']]"
www.booking.com,1 stop · 16h 10m,['1 personal itemFits under the seat in front of youIncluded1 cabin bag9.8 x 13.8 x 21.7 cm · Max weight 26.5\xa0lbsIncluded'],$390.65,"[['KLM', 'KL1170 · Economy', 'Flight time 2h 40m', 'Flight time 2 hours 40 minutes'], ['KLM', 'KL1071 · Economy', 'Flight time 1h 15m', 'Flight time 1 hour 15 minutes']]","[['Mon 18 Dec · 18:10HEL · Helsinki', 'Mon 18 Dec · 19:50AMS · Amsterdam'], ['Tue 19 Dec · 08:05AMS · Amsterdam', 'Tue 19 Dec · 08:20MAN · Manchester International Apt'], ['1 personal itemFits under the seat in front of youIncluded1 cabin bag9.8 x 13.8 x 21.7 cm · Max weight 26.5\xa0lbsIncluded', 'Baggage policy:KLM'], ['Checked bagFrom $33.06Available in the next steps']]","[['Mon 18 Dec · 18:10HEL · HelsinkiMon 18 Dec · 19:50AMS · Amsterdam', 'KLMKL1170 · EconomyFlight time 2h 40mFlight time 2 hours 40 minutes'], ['', 'Layover 12h 15mLayover 12 hours 15 minutes'], ['Tue 19 Dec · 08:05AMS · AmsterdamTue 19 Dec · 08:20MAN · Manchester International Apt', 'KLMKL1071 · EconomyFlight time 1h 15mFlight time 1 hour 15 minutes']]"
www.booking.com,1 stop · 16h 45m,['1 personal itemFits under the seat in front of youIncluded1 cabin bag9.1 x 15.8 x 21.7 cm · Max weight 17.6\xa0lbsIncluded'],$390.65,"[['Lufthansa', 'LH2463 · Economy', 'Flight time 2h 45m', 'Flight time 2 hours 45 minutes'], ['Lufthansa', 'LH2500 · Economy', 'Flight time 2h 10m', 'Flight time 2 hours 10 minutes']]","[['Mon 18 Dec · 19:25HEL · Helsinki', 'Mon 18 Dec · 21:10MUC · Munich International Airport'], ['Tue 19 Dec · 09:00MUC · Munich International Airport', 'Tue 19 Dec · 10:10MAN · Manchester International Apt'], ['1 personal itemFits under the seat in front of youIncluded1 cabin bag9.1 x 15.8 x 21.7 cm · Max weight 17.6\xa0lbsIncluded', 'Baggage policy:Lufthansa'], ['Checked bagFrom $29.74Available in the next steps']]","[['Mon 18 Dec · 19:25HEL · HelsinkiMon 18 Dec · 21:10MUC · Munich International Airport', 'LufthansaLH2463 · EconomyFlight time 2h 45mFlight time 2 hours 45 minutes'], ['', 'Layover 11h 50mLayover 11 hours 50 minutes'], ['Tue 19 Dec · 09:00MUC · Munich International AirportTue 19 Dec · 10:10MAN · Manchester International Apt', 'LufthansaLH2500 · EconomyFlight time 2h 10mFlight time 2 hours 10 minutes']]"
www.booking.com,1 stop · 10h 45m,['1 personal itemFits under the seat in front of youIncluded1 cabin bag9.8 x 17.7 x 22.1 cmIncluded1 checked bagMax weight 50.7\xa0lbsIncluded'],$390.65,"[['British Airways', 'Operated by Finnair', 'BA6031 · Economy', 'Flight time 3h 20m', 'Flight time 3 hours 20 minutes'], ['British Airways', 'BA1396 · Economy', 'Flight time 1h 05m', 'Flight time 1 hour 05 minutes']]","[['Mon 18 Dec · 07:50HEL · Helsinki', 'Mon 18 Dec · 09:10LHR · London Heathrow Apt'], ['Mon 18 Dec · 15:30LHR · London Heathrow Apt', 'Mon 18 Dec · 16:35MAN · Manchester International Apt'], ['1 personal itemFits under the seat in front of youIncluded1 cabin bag9.8 x 17.7 x 22.1 cmIncluded1 checked bagMax weight 50.7\xa0lbsIncluded', 'Baggage policies:British Airways, Finnair']]","[['Mon 18 Dec · 07:50HEL · HelsinkiMon 18 Dec · 09:10LHR · London Heathrow Apt', 'British AirwaysOperated by FinnairBA6031 · EconomyFlight time 3h 20mFlight time 3 hours 20 minutes'], ['', 'Layover 6h 20mLayover 6 hours 20 minutes'], ['Mon 18 Dec · 15:30LHR · London Heathrow AptMon 18 Dec · 16:35MAN · Manchester International Apt', 'British AirwaysBA1396 · EconomyFlight time 1h 05mFlight time 1 hour 05 minutes']]"
www.booking.com,1 stop · 14h 00m,['1 cabin bag9.8 x 13.8 x 21.7 cm · Max weight 26.5\xa0lbsIncluded'],$390.65,"[['Air France', 'AF1177 · Economy', 'Flight time 3h 25m', 'Flight time 3 hours 25 minutes'], ['Air France', 'AF1168 · Economy', 'Flight time 1h 25m', 'Flight time 1 hour 25 minutes']]","[['Mon 18 Dec · 06:30HEL · Helsinki', 'Mon 18 Dec · 08:55CDG · Paris Charles De Gaulle Apt'], ['Mon 18 Dec · 18:05CDG · Paris Charles De Gaulle Apt', 'Mon 18 Dec · 18:30MAN · Manchester International Apt'], ['1 cabin bag9.8 x 13.8 x 21.7 cm · Max weight 26.5\xa0lbsIncluded', 'Baggage policy:Air France'], ['Checked bagFrom $38.23Available in the next steps']]","[['Mon 18 Dec · 06:30HEL · HelsinkiMon 18 Dec · 08:55CDG · Paris Charles De Gaulle Apt', 'Air FranceAF1177 · EconomyFlight time 3h 25mFlight time 3 hours 25 minutes'], ['', 'Layover 9h 10mLayover 9 hours 10 minutes'], ['Mon 18 Dec · 18:05CDG · Paris Charles De Gaulle AptMon 18 Dec · 18:30MAN · Manchester International Apt', 'Air FranceAF1168 · EconomyFlight time 1h 25mFlight time 1 hour 25 minutes']]"
www.booking.com,1 stop · 11h 45m,['1 personal itemFits under the seat in front of youIncluded1 cabin bag9.8 x 13.8 x 21.7 cm · Max weight 26.5\xa0lbsIncluded'],$390.65,"[['KLM', 'Operated by KLM Cityhopper', 'KL1166 · Economy', 'Flight time 2h 40m', 'Flight time 2 hours 40 minutes'], ['KLM', 'Operated by KLM Cityhopper', 'KL1081 · Economy', 'Flight time 1h 15m', 'Flight time 1 hour 15 minutes']]","[['Mon 18 Dec · 10:40HEL · Helsinki', 'Mon 18 Dec · 12:20AMS · Amsterdam'], ['Mon 18 Dec · 20:10AMS · Amsterdam', 'Mon 18 Dec · 20:25MAN · Manchester International Apt'], ['1 personal itemFits under the seat in front of youIncluded1 cabin bag9.8 x 13.8 x 21.7 cm · Max weight 26.5\xa0lbsIncluded', 'Baggage policies:KLM, KLM Cityhopper'], ['Checked bagFrom $32.92Available in the next steps']]","[['Mon 18 Dec · 10:40HEL · HelsinkiMon 18 Dec · 12:20AMS · Amsterdam', 'KLMOperated by KLM CityhopperKL1166 · EconomyFlight time 2h 40mFlight time 2 hours 40 minutes'], ['', 'Layover 7h 50mLayover 7 hours 50 minutes'], ['Mon 18 Dec · 20:10AMS · AmsterdamMon 18 Dec · 20:25MAN · Manchester International Apt', 'KLMOperated by KLM CityhopperKL1081 · EconomyFlight time 1h 15mFlight time 1 hour 15 minutes']]"
www.booking.com,1 stop · 13h 20m,['1 personal itemFits under the seat in front of youIncluded1 cabin bag9.8 x 13.8 x 21.7 cm · Max weight 26.5\xa0lbsIncluded'],$390.65,"[['KLM', 'Operated by KLM Cityhopper', 'KL1166 · Economy', 'Flight time 2h 40m', 'Flight time 2 hours 40 minutes'], ['KLM', 'KL1083 · Economy', 'Flight time 1h 15m', 'Flight time 1 hour 15 minutes']]","[['Mon 18 Dec · 10:40HEL · Helsinki', 'Mon 18 Dec · 12:20AMS · Amsterdam'], ['Mon 18 Dec · 21:45AMS · Amsterdam', 'Mon 18 Dec · 22:00MAN · Manchester International Apt'], ['1 personal itemFits under the seat in front of youIncluded1 cabin bag9.8 x 13.8 x 21.7 cm · Max weight 26.5\xa0lbsIncluded', 'Baggage policies:KLM, KLM Cityhopper'], ['Checked bagFrom $32.92Available in the next steps']]","[['Mon 18 Dec · 10:40HEL · HelsinkiMon 18 Dec · 12:20AMS · Amsterdam', 'KLMOperated by KLM CityhopperKL1166 · EconomyFlight time 2h 40mFlight time 2 hours 40 minutes'], ['', 'Layover 9h 25mLayover 9 hours 25 minutes'], ['Mon 18 Dec · 21:45AMS · AmsterdamMon 18 Dec · 22:00MAN · Manchester International Apt', 'KLMKL1083 · EconomyFlight time 1h 15mFlight time 1 hour 15 minutes']]"
www.booking.com,2 stops · 7h 05m,['1 personal itemFits under the seat in front of youIncluded1 cabin bag9.1 x 15.8 x 21.7 cm · Max weight 17.6\xa0lbsIncluded1 checked bagMax weight 50.7\xa0lbsIncluded'],$390.65,"[['SAS', 'Operated by Regional Jet', 'SK721 · Economy', 'Flight time 1h 10m', 'Flight time 1 hour 10 minutes'], ['Brussels Airlines', 'SN2294 · Economy', 'Flight time 2h 20m', 'Flight time 2 hours 20 minutes'], ['Brussels Airlines', 'SN2183 · Economy', 'Flight time 1h 20m', 'Flight time 1 hour 20 minutes']]","[['Mon 18 Dec · 16:25HEL · Helsinki', 'Mon 18 Dec · 16:35ARN · Stockholm Arlanda Apt'], ['Mon 18 Dec · 17:20ARN · Stockholm Arlanda Apt', 'Mon 18 Dec · 19:40BRU · Brussels National Airport'], ['Mon 18 Dec · 21:10BRU · Brussels National Airport', 'Mon 18 Dec · 21:30MAN · Manchester International Apt'], ['1 personal itemFits under the seat in front of youIncluded1 cabin bag9.1 x 15.8 x 21.7 cm · Max weight 17.6\xa0lbsIncluded1 checked bagMax weight 50.7\xa0lbsIncluded', 'Baggage policies:SAS, Brussels Airlines']]","[['Mon 18 Dec · 16:25HEL · HelsinkiMon 18 Dec · 16:35ARN · Stockholm Arlanda Apt', 'SASOperated by Regional JetSK721 · EconomyFlight time 1h 10mFlight time 1 hour 10 minutes'], ['', 'Layover 45mLayover 45 minutes'], ['Mon 18 Dec · 17:20ARN · Stockholm Arlanda AptMon 18 Dec · 19:40BRU · Brussels National Airport', 'Brussels AirlinesSN2294 · EconomyFlight time 2h 20mFlight time 2 hours 20 minutes'], ['', 'Layover 1h 30mLayover 1 hour 30 minutes'], ['Mon 18 Dec · 21:10BRU · Brussels National AirportMon 18 Dec · 21:30MAN · Manchester International Apt', 'Brussels AirlinesSN2183 · EconomyFlight time 1h 20mFlight time 1 hour 20 minutes']]"
www.booking.com,1 stop · 8h 10m,['1 personal itemFits under the seat in front of youIncluded1 cabin bag9.8 x 17.7 x 22.1 cmIncluded1 checked bagMax weight 50.7\xa0lbsIncluded'],$390.65,"[['British Airways', 'Operated by Finnair', 'BA6079 · Economy', 'Flight time 3h 15m', 'Flight time 3 hours 15 minutes'], ['British Airways', 'BA1402 · Economy', 'Flight time 1h 05m', 'Flight time 1 hour 05 minutes']]","[['Mon 18 Dec · 14:00HEL · Helsinki', 'Mon 18 Dec · 15:15LHR · London Heathrow Apt'], ['Mon 18 Dec · 19:05LHR · London Heathrow Apt', 'Mon 18 Dec · 20:10MAN · Manchester International Apt'], ['1 personal itemFits under the seat in front of youIncluded1 cabin bag9.8 x 17.7 x 22.1 cmIncluded1 checked bagMax weight 50.7\xa0lbsIncluded', 'Baggage policies:British Airways, Finnair']]","[['Mon 18 Dec · 14:00HEL · HelsinkiMon 18 Dec · 15:15LHR · London Heathrow Apt', 'British AirwaysOperated by FinnairBA6079 · EconomyFlight time 3h 15mFlight time 3 hours 15 minutes'], ['', 'Layover 3h 50mLayover 3 hours 50 minutes'], ['Mon 18 Dec · 19:05LHR · London Heathrow AptMon 18 Dec · 20:10MAN · Manchester International Apt', 'British AirwaysBA1402 · EconomyFlight time 1h 05mFlight time 1 hour 05 minutes']]"
